region;dm_method;models_params;predictor_dict;predictors_list;selected_indices;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
region_1;None;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Face']};['Face_t5', 'Face_t4', 'Face_t3'];['Face_t5', 'Face_t4', 'Face_t3'];0.9248971193415638;0.855434681366323;0.8888108073629779;0.0;0.0;0.0
region_1;None;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 5, 'max_features': 'auto'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.9094650205761317;0.8271266236515437;0.8663438342557117;0.0;0.0;0.0
region_1;None;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 10, 'max_features': 'auto'};{'eyetracking_ts': ['Face']};['Face_t5', 'Face_t4', 'Face_t3'];['Face_t5', 'Face_t4', 'Face_t3'];0.9084362139917695;0.8270418261263895;0.8658303106940424;0.0;0.0;0.0
region_1;None;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 5, 'max_features': 'auto'};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.9176954732510288;0.8421649816254297;0.87830940143768;0.0;0.0;0.0
region_1;None;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 5, 'max_features': 'auto'};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Face']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];0.9125514403292181;0.8327501312469305;0.870826387920405;0.0;0.0;0.0
region_1;None;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 5, 'max_features': 'auto'};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3'];0.9207818930041153;0.847839294484242;0.8828064212519369;0.0;0.0;0.0
region_1;None;{'n_estimators': 300, 'bootstrap': True, 'max_depth': 100, 'max_features': 'auto'};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Face']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];0.911522633744856;0.8308735118291589;0.869331596876149;0.0;0.0;0.0
region_1;None;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 5, 'max_features': 'auto'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.9176954732510288;0.8421649816254297;0.87830940143768;0.0;0.0;0.0
region_1;None;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 5, 'max_features': 'auto'};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3'];0.9104938271604939;0.8289990092973633;0.8678374119946549;0.0;0.0;0.0
region_1;None;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 10, 'max_features': 'auto'};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Face']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];0.9074074074074074;0.8323375081389559;0.8682528267210038;0.0;0.0;0.0
