region;dm_method;models_params;predictor_dict;predictors_list;selected_indices;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
LeftFusiformGyrus;None;{'kernel': 'linear', 'C': 1};{'eyetracking_ts': ['Face']};['Face_t5', 'Face_t4', 'Face_t3'];['Face_t5', 'Face_t4', 'Face_t3'];0.5196759259259259;0.5176413730565903;0.5092771008348725;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'rbf', 'C': 1};{'speech_ts': ['Signal']};['Signal_t5', 'Signal_t4', 'Signal_t3'];['Signal_t5', 'Signal_t4', 'Signal_t3'];0.6157407407407407;0.6105992244690874;0.6046198564925157;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['Signal']};['Signal_t5', 'Signal_t4', 'Signal_t3'];['Signal_t5', 'Signal_t4', 'Signal_t3'];0.6053240740740741;0.6100927519326127;0.5981014718511658;0.0;0.0;0.0
LeftFrontaleyeField;None;{'C': 0.8, 'kernel': 'linear'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.5243055555555556;0.523861641690414;0.4318893115697428;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'rbf', 'C': 0.8};{'speech_left_ts': ['Signal_left']};['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6504629629629629;0.649714976702496;0.649963321525632;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left']};['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6574074074074074;0.6584742717247265;0.656523525589573;0.0;0.0;0.0
LeftFrontaleyeField;None;{'C': 1, 'kernel': 'linear'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3'];0.5092592592592593;0.25934499314128945;0.34367189275164733;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'linear', 'C': 1};{'speech_left_ts': ['IPU_left']};['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6701388888888888;0.6726804929929929;0.6703090399895791;0.0;0.0;0.0
LeftFrontaleyeField;None;{'C': 1, 'kernel': 'linear'};{'eyetracking_ts': ['saccades']};['saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t5', 'saccades_t4', 'saccades_t3'];0.48032407407407407;0.23071121613511658;0.31170366026699103;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left']};['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6238425925925926;0.6230578430906383;0.6218934954824168;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'rbf', 'C': 0.8};{'speech_ts': ['IPU']};['IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_t5', 'IPU_t4', 'IPU_t3'];0.6377314814814815;0.6388197395938744;0.6312872883552484;0.0;0.0;0.0
LeftFusiformGyrus;None;{'kernel': 'linear', 'C': 0.8};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.48148148148148145;0.476761391755013;0.4651280725724063;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['IPU']};['IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_t5', 'IPU_t4', 'IPU_t3'];0.6192129629629629;0.6212009527400937;0.6157093054371555;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'rbf', 'C': 1};{'speech_ts': ['talk']};['talk_t5', 'talk_t4', 'talk_t3'];['talk_t5', 'talk_t4', 'talk_t3'];0.6041666666666666;0.6043759503186237;0.5984324956885932;0.0;0.0;0.0
LeftFusiformGyrus;None;{'kernel': 'linear', 'C': 1};{'eyetracking_ts': ['Face']};['Face_t5', 'Face_t4', 'Face_t3'];['Face_t5', 'Face_t4', 'Face_t3'];0.5115740740740741;0.5114904276256933;0.511529513252217;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['talk']};['talk_t5', 'talk_t4', 'talk_t3'];['talk_t5', 'talk_t4', 'talk_t3'];0.6087962962962963;0.6065554628066734;0.6063642732712262;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'rbf', 'C': 1};{'speech_left_ts': ['talk_left']};['talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.6203703703703703;0.6221340388007055;0.6111485979907032;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['talk_left']};['talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.6365740740740741;0.6380820726084351;0.6223669055811913;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'linear', 'C': 0.8};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6273148148148148;0.6281250840528254;0.627636095146871;0.0;0.0;0.0
LeftFusiformGyrus;None;{'kernel': 'linear', 'C': 0.8};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.5011574074074074;0.5008324873877199;0.48105848570824405;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t5', 'IPU_t4', 'IPU_t3'];0.6817129629629629;0.6816345776730851;0.6816655484133478;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'rbf', 'C': 1};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6770833333333334;0.6775077834011627;0.6750889750856208;0.0;0.0;0.0
LeftVentralMotor;None;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3', 'talk_t5', 'talk_t4', 'talk_t3'];['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3', 'talk_t5', 'talk_t4', 'talk_t3'];0.6597222222222222;0.678038857408776;0.6587553374126416;0.0;0.0;0.0
LeftFusiformGyrus;None;{'kernel': 'linear', 'C': 0.8};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Face']};[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];[' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', ' pose_Tx_t5', ' pose_Tx_t4', ' pose_Tx_t3', ' pose_Ty_t5', ' pose_Ty_t4', ' pose_Ty_t3', ' pose_Tz_t5', ' pose_Tz_t4', ' pose_Tz_t3', 'Face_t5', 'Face_t4', 'Face_t3'];0.48032407407407407;0.5224779983403215;0.3279256784094087;0.0;0.0;0.0
LeftDorsalMotor;None;{'kernel': 'linear', 'C': 0.8};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6469907407407407;0.6487531661752007;0.6475598137621034;0.0;0.0;0.0
